pl_name,pl_bmassj,pl_bmasse,pl_orbper,discoverymethod
"KOBE-1 c",0.03901476,12.40000000,29.67100000000,"Radial Velocity"
"CD-35 2722 b",29.50000000,9375.93800650,,"Imaging"
"WASP-22 b",0.67000000,212.94610000,3.53269000000,"Transit"
"OGLE-2016-BLG-0007L b",0.00415318,1.32000000,14200.00000000000,"Microlensing"
"KMT-2023-BLG-0949L b",5.98000000,1900.61387386,,"Microlensing"
"GJ 3998 c",0.02145812,6.82000000,13.72700000000,"Radial Velocity"
"Kepler-105 b",0.03398060,10.80000000,5.41220340000,"Transit"
"Kepler-105 c",0.01761957,5.60000000,7.12592000000,"Transit"
"TOI-1294 c",0.46251372,147.00000000,159.90000000000,"Radial Velocity"
"KMT-2023-BLG-0830L b",0.05600000,17.79839079,,"Microlensing"
"Kepler-1656 b",0.15000000,47.80000000,31.56200000000,"Transit"
"KMT-2017-BLG-0849L b",0.02010519,6.39000000,,"Microlensing"
"ZTF J1828+2308 b",20.00000000,6356.56814000,0.11200670000,"Transit"
"KMT-2017-BLG-2331L b",0.53802617,171.00000000,,"Microlensing"
"KMT-2023-BLG-1743L b",20.00000000,6356.56814000,,"Microlensing"
"K2-271 b",0.13100000,41.80000000,8.56242100000,"Transit"
"MOA-2022-BLG-091L b",3.59000000,1141.00398113,,"Microlensing"
"KMT-2024-BLG-1209L b",2.64000000,839.06699448,,"Microlensing"
"K2-214 b",0.02150000,6.85000000,8.59656000000,"Transit"
"Kepler-391 c",1.41585834,450.00000000,20.50100000000,"Transit"
"K2-220 b",0.01950000,6.21000000,13.68186000000,"Transit"
"Kepler-450 b",0.06103892,19.40000000,28.45485100000,"Transit"
"Kepler-407 b",0.00607246,1.93000000,0.66931240000,"Transit"
"BEBOP-3 b",0.55800000,177.34825111,547.00000000000,"Radial Velocity"
"K2-37 c",0.02010000,6.39000000,6.42966000000,"Transit"
"Kepler-134 b",0.01470000,4.66000000,5.31742900000,"Transit"
"K2-37 d",0.03932940,12.50000000,14.09229000000,"Transit"
"WASP-85 A b",1.26500000,402.05495000,2.65567770000,"Transit"
"TOI-1227 b",0.20900000,66.50000000,27.36397000000,"Transit"
"HD 207496 b",0.01919275,6.10000000,6.44100800000,"Transit"
"GJ 806 b",0.00597807,1.90000000,0.92632370000,"Transit"
"HD 29985 b",5.47300000,1739.47487151,20608.14049000000,"Radial Velocity"
"Kepler-228 c",0.02440000,7.75000000,4.13444400000,"Transit"
"HD 15906 c",0.02800000,8.91000000,21.58329800000,"Transit"
"Kepler-1985 b",0.01820000,5.77000000,3.42064689000,"Transit"
"MOA-2022-BLG-033L b",0.03822818,12.15000000,,"Microlensing"
"KMT-2023-BLG-0119L b",0.26334965,83.70000000,,"Microlensing"
"K2-233 c",0.01447322,4.60000000,7.06024000000,"Transit"
"Kepler-949 c",0.02870000,9.11000000,20.99757968000,"Transit"
"TOI-4600 c",9.27000000,2946.26933289,482.81910000000,"Transit"
"TOI-1752 b",0.01100000,3.51000000,0.93518610000,"Transit"
"TOI-1752 c",0.01840000,5.86000000,32.71443000000,"Transit"
"TOI-1472 c",0.06700000,21.13000000,15.53817470000,"Radial Velocity"
"Kepler-495 c",0.00622000,1.98000000,5.89660978300,"Transit"
"Kepler-278 b",0.17619570,56.00000000,30.15560000000,"Transit"
"Kepler-416 d",0.01010000,3.22000000,3.07644709000,"Transit"
"Kepler-391 b",3.46098705,1100.00000000,7.41750000000,"Transit"
"KOI-351 h",0.63870943,203.00000000,331.60296000000,"Transit"
"TOI-6695 c",1.45000000,460.85119015,242.40000000000,"Radial Velocity"
"Kepler-166 d",0.01150000,3.64000000,1.55400392800,"Transit"
"Kepler-1732 b",0.04960000,15.70000000,32.31240082000,"Transit"
"Kepler-1026 b",0.01740000,5.52000000,36.51560530000,"Transit"
"K2-175 b",0.01510000,4.81000000,9.52598800000,"Transit"
"GJ 1061 b",0.00349245,1.11000000,3.20730000000,"Radial Velocity"
"ups And d",10.25000000,3257.74117175,1276.46000000000,"Radial Velocity"
"K2-176 b",0.00890000,2.83000000,5.32943900000,"Transit"
"K2-177 b",0.01610000,5.13000000,14.15518500000,"Transit"
"Kepler-9 d",0.02647300,8.41466053,1.59285100000,"Transit"
"SWEEPS-4 b",3.80000000,1207.70000000,4.20000000000,"Transit"
"K2-183 b",0.00430000,1.37000000,0.46928500000,"Transit"
"LP 791-18 c",0.02252788,7.16000000,4.98991000000,"Transit"
"Kepler-763 c",0.00819000,2.60000000,4.09667624000,"Transit"
"K2-187 e",0.01340000,4.27000000,13.60662900000,"Transit"
"K2-189 b",0.00803000,2.55000000,2.58812000000,"Transit"
"Kepler-257 d",0.06830000,21.70000000,24.66455100000,"Transit"
"Kepler-42 b",0.00222115,0.70594400,1.21376720000,"Transit"
"K2-199 b",0.02170983,6.90000000,3.22539930000,"Transit"
"K2-151 b",0.00889000,2.83000000,3.83547600000,"Transit"
"Kepler-197 b",0.00328000,1.04000000,5.59930800000,"Transit"
"Kepler-139 b",0.02202446,7.00000000,15.77104400000,"Transit"
"Kepler-1998 b",0.00049000,0.15600000,3.03267135000,"Transit"
"Kepler-549 b",0.03460970,11.00000000,42.94956490000,"Transit"
"HD 109749 b",0.27000000,85.81410000,5.23989100000,"Radial Velocity"
"gam Cep b",6.60000000,2097.66748620,913.00000000000,"Radial Velocity"
"TOI-128.01",0.01750000,5.56000000,4.94046810000,"Transit"
"HD 111232 b",7.96500000,2531.50326176,1169.13202000000,"Radial Velocity"
"51 Peg b",0.46000000,146.20180000,4.23078500000,"Radial Velocity"
"Kepler-58 e",1.88087656,597.79600000,4.45814897000,"Transit"
"GJ 433 b",0.01901331,6.04300000,7.37050000000,"Radial Velocity"
"Kepler-65 c",0.01700000,5.40000000,5.85994400000,"Transit"
"Kepler-7 b",0.44100000,140.16303000,4.88548920000,"Transit"
"KOI-12 b",1.10000000,349.61300000,17.85518200000,"Transit"
"HD 116029 b",1.40000000,444.96200000,670.00000000000,"Radial Velocity"
"GJ 676 A b",5.79200000,1840.86213334,1051.44521000000,"Radial Velocity"
"HD 117618 b",0.17400000,55.30242000,25.80000000000,"Radial Velocity"
"7 CMa b",1.85000000,587.98550000,735.10000000000,"Radial Velocity"
"HD 125612 d",7.17800000,2281.37230545,2822.72698000000,"Radial Velocity"
"AB Pic b",13.50000000,4290.50000000,,"Imaging"
"GJ 581 b",0.06450021,20.50000000,5.36860000000,"Radial Velocity"
"HD 11977 b",6.54000000,2080.00000000,711.00000000000,"Radial Velocity"
"BD-10 3166 b",0.59000000,187.51970000,3.48777000000,"Radial Velocity"
"GJ 581 c",0.02142666,6.81000000,12.92110000000,"Radial Velocity"
"BD+14 4559 b",1.04000000,330.54320000,268.94000000000,"Radial Velocity"
"GJ 876 c",0.71420000,226.98460000,30.08810000000,"Radial Velocity"
"HD 101930 b",0.25000000,79.45750000,70.46000000000,"Radial Velocity"
"BD+20 2457 c",12.47000000,3963.17000000,621.99000000000,"Radial Velocity"
"Kepler-40 b",2.20000000,699.20000000,6.87349000000,"Transit"
"GSC 06214-00210 b",16.00000000,5000.00000000,,"Imaging"
"Kepler-123 b",0.17400000,55.30000000,17.23236600000,"Transit"
"HD 108147 b",0.26100000,82.95000000,10.89850000000,"Radial Velocity"
"HD 108874 b",1.42000000,451.31860000,394.48123000000,"Radial Velocity"
"TOI-4184 b",0.02040000,6.48000000,4.90198040000,"Transit"
"CT Cha b",17.00000000,5403.00000000,,"Imaging"
"Kepler-6 b",0.66800000,212.31044000,3.23469960000,"Transit"
"HD 136418 b",2.14000000,680.15620000,464.29999000000,"Radial Velocity"
"HD 69830 b",0.03210000,10.20000000,8.66700000000,"Radial Velocity"
"HD 164509 b",0.44300000,140.79869000,280.17000000000,"Radial Velocity"
"Kepler-267 b",0.11900000,37.90000000,3.35372800000,"Transit"
"HD 192699 b",2.09600000,666.17168000,340.94000000000,"Radial Velocity"
"HD 145377 b",6.02000000,1913.33660000,103.95000000000,"Radial Velocity"
"HD 147018 b",2.12000000,674.00000000,44.23600000000,"Radial Velocity"
"HD 20003 b",0.03670000,11.66000000,11.84820000000,"Radial Velocity"
"Kepler-1713 b",0.01130000,3.59000000,18.01160049000,"Transit"
"HD 196885 A b",2.58000000,819.97000000,1333.00000000000,"Radial Velocity"
"HD 149143 b",1.33000000,422.71390000,4.07182000000,"Radial Velocity"
"HD 126614 b",0.33900000,107.74382997,1257.25303000000,"Radial Velocity"
"HD 152581 b",1.86900000,594.02427000,686.50000000000,"Radial Velocity"
"HD 177830 b",1.69000000,537.13270000,410.10001000000,"Radial Velocity"
"HD 128311 c",3.78900000,1204.25787000,921.53800000000,"Radial Velocity"
"HD 154672 b",5.37000000,1706.74710000,163.94000000000,"Radial Velocity"
"HD 178911 B b",8.03000000,2552.17490000,71.48400000000,"Radial Velocity"
"HD 155358 b",0.99000000,314.65170000,194.30000000000,"Radial Velocity"
"HD 13189 b",10.95000000,3480.23850000,471.60001000000,"Radial Velocity"
"HD 131496 b",1.80000000,572.09400000,896.00000000000,"Radial Velocity"
"HD 156668 b",0.01300000,4.15000000,4.64550000000,"Radial Velocity"
"HD 134060 c",0.09220000,29.29000000,1291.56460000000,"Radial Velocity"
"HD 158038 b",1.53000000,486.27990000,521.00000000000,"Radial Velocity"
"HD 187085 b",0.83600000,265.70588000,1019.74000000000,"Radial Velocity"
"24 Sex b",1.99000000,632.46000000,452.80000000000,"Radial Velocity"
"HD 206610 b",2.03600000,647.10188000,673.20000000000,"Radial Velocity"
"HD 63454 b",0.25000000,79.45750000,2.81805000000,"Radial Velocity"
"HD 62509 b",2.30000000,731.00000000,589.64000000000,"Radial Velocity"
"K2-27 b",0.09501983,30.20000000,6.77134700000,"Transit"
"HD 20781 c",0.01680000,5.33000000,13.89050000000,"Radial Velocity"
"HD 285968 b",0.02600000,8.40000000,8.78360000000,"Radial Velocity"
"HD 69830 d",0.05700000,18.10000000,197.00000000000,"Radial Velocity"
"HD 63765 b",0.53000000,168.44990000,358.00000000000,"Radial Velocity"
"HD 28678 b",1.54200000,490.09386000,380.20000000000,"Radial Velocity"
"HD 70642 b",3.90000000,1239.53078730,2124.54000000000,"Radial Velocity"
"HD 30562 b",1.47000000,467.20775829,1157.00000000000,"Radial Velocity"
"HD 73267 b",4.15800000,1321.53051631,1257.99159000000,"Radial Velocity"
"HD 100777 b",1.23000000,390.92894061,383.00000000000,"Radial Velocity"
"HD 212771 b",2.39000000,759.61370000,380.70000000000,"Radial Velocity"
"HD 31527 c",0.04450000,14.16000000,51.20530000000,"Radial Velocity"
"HD 31527 d",0.03720000,11.82000000,271.67370000000,"Radial Velocity"
"HD 31527 b",0.03290000,10.47000000,16.55350000000,"Radial Velocity"
"TOI-1846 b",0.01220000,3.87000000,3.93067370000,"Transit"
"TOI-5210 b",0.25800000,81.99972901,4.56610610000,"Transit"
"HD 216435 b",1.26000000,400.40000000,1311.00000000000,"Radial Velocity"
"HD 82886 b",2.33000000,740.54390000,705.00000000000,"Radial Velocity"
"HD 8574 b",2.03000000,645.19490000,227.00000000000,"Radial Velocity"
"HD 86081 b",1.48000000,470.38840000,2.13784310000,"Radial Velocity"
"HD 37124 d",0.69600000,221.20968000,1862.00000000000,"Radial Velocity"
"HD 9446 c",1.82000000,578.42600000,192.90000000000,"Radial Velocity"
"HD 96063 b",1.27000000,403.64410000,362.50000000000,"Radial Velocity"
"HD 8673 b",13.24800000,4210.59073594,1644.69097000000,"Radial Velocity"
"Kepler-263 b",0.02390000,7.61000000,16.56808700000,"Transit"
"HD 219828 b",0.06000000,19.06970442,3.83483000000,"Radial Velocity"
"HD 38529 b",0.65000000,206.58846455,14.30990000000,"Radial Velocity"
"HD 99706 b",1.23000000,390.93090000,841.00000000000,"Radial Velocity"
"HIP 14810 d",0.59000000,187.51970000,981.80000000000,"Radial Velocity"
"Kepler-746 b",0.00444000,1.41000000,3.48159251000,"Transit"
"HD 40307 b",3.74100000,1188.99607059,4.31230000000,"Radial Velocity"
"HATS-1 b",1.85500000,589.55000000,3.44645900000,"Transit"
"HD 40979 b",4.67000000,1484.26610000,264.14999000000,"Radial Velocity"
"OGLE-TR-132 b",1.18000000,375.02000000,1.68986800000,"Transit"
"CoRoT-7 c",0.02642922,8.40000000,3.69800000000,"Radial Velocity"
"HD 4203 b",2.23000000,708.76090000,431.88000000000,"Radial Velocity"
"HD 43691 b",2.55000000,810.46650000,36.99870000000,"Radial Velocity"
"HD 41004 B b",18.37000000,5838.29000000,1.32830000000,"Radial Velocity"
"tau Boo b",5.95000000,1891.00000000,3.31245680000,"Radial Velocity"
"TOI-1723 b",0.03272206,10.40000000,13.72701264300,"Transit"
"HD 231701 b",1.13000000,359.14790000,141.63000000000,"Radial Velocity"
"HD 204313 b",4.61500000,1466.77809830,2041.11539000000,"Radial Velocity"
"Kepler-1738 b",0.02630000,8.37000000,7.67463016500,"Transit"
"HD 5319 b",1.55600000,494.54348000,637.10000000000,"Radial Velocity"
"Pr0201 b",0.54000000,171.62820000,4.42640000000,"Radial Velocity"
"Pr0211 b",1.88000000,597.52040000,2.14610000000,"Radial Velocity"
"bet Cnc b",7.80000000,2479.00000000,605.20000000000,"Radial Velocity"
"bet UMi b",6.10000000,1938.70000000,522.30000000000,"Radial Velocity"
"Kapteyn c",0.02200000,7.00000000,121.54000000000,"Radial Velocity"
"Kepler-754 b",0.01480000,4.70000000,14.55962370000,"Transit"
"HD 207832 c",0.73000000,232.01590000,1155.70000000000,"Radial Velocity"
"CoRoT-24 b",0.01800000,5.70000000,5.11340000000,"Transit"
"CoRoT-24 c",0.08800000,28.00000000,11.75900000000,"Transit"
"HIP 105854 b",8.20000000,2606.10000000,184.20000000000,"Radial Velocity"
"K2-138 c",0.01985338,6.31000000,3.56004000000,"Transit"
"HATS-63 b",0.96000000,305.11680000,3.05665270000,"Transit"
"CoRoT-22 b",0.03800000,12.20000000,9.75598000000,"Transit"
"TYC 1422-614-1 b",2.50000000,794.50000000,198.40000000000,"Radial Velocity"
"TYC 1422-614-1 c",10.00000000,3178.00000000,559.30000000000,"Radial Velocity"
"BD-11 4672 b",0.65000000,206.58950000,1634.00000000000,"Radial Velocity"
"BD+49 828 b",1.60000000,508.50000000,2590.00000000000,"Radial Velocity"
"HD 1666 b",6.43000000,2040.00000000,270.00000000000,"Radial Velocity"
"HD 67087 c",4.85000000,1540.00000000,2374.00000000000,"Radial Velocity"
"Kepler-268 b",0.02210000,7.04000000,25.93413800000,"Transit"
"HATS-11 b",0.83000000,263.79890000,3.61918800000,"Transit"
"Kepler-47 c",0.00997389,3.17000000,303.22700000000,"Transit"
"K2-4 b",0.01590000,5.06000000,10.00341700000,"Transit"
"HD 175607 b",7.72800000,2456.17792930,29.01000000000,"Radial Velocity"
"Kepler-772 b",0.01250000,3.97000000,12.99207337000,"Transit"
"HD 27631 b",1.56000000,495.81231492,2198.14000000000,"Radial Velocity"
"HD 24064 b",12.89000000,4096.82870000,535.59998000000,"Radial Velocity"
"K2-21 c",0.02130000,6.76000000,15.50192000000,"Transit"
"HD 98649 b",9.70000000,3082.93554790,5384.00000000000,"Radial Velocity"
"K2-9 b",0.01790000,5.69000000,18.44980000000,"Transit"
"CoRoT-29 b",0.85000000,270.15550000,2.85057000000,"Transit"
"HATS-39 b",0.63000000,200.23290000,4.57763480000,"Transit"
"LkCa 15 b",,,,"Imaging"
"HU Aqr AB c",4.50000000,1430.23500000,4368.00000000000,"Eclipse Timing Variations"
"HD 164595 b",0.05078186,16.14000000,40.00000000000,"Radial Velocity"
"K2-8 b",0.03940000,12.50000000,10.35239000000,"Transit"
"PH1 b",0.53100000,169.00000000,138.31700000000,"Transit"
"GJ 676 A e",0.02100000,6.67439655,35.47358000000,"Radial Velocity"
"BD+15 2940 b",1.11000000,352.78000000,137.48000000000,"Radial Velocity"
"SR 12 AB c",13.00000000,4131.62000000,,"Imaging"
"GJ 667 C e",0.00800000,2.70000000,62.24000000000,"Radial Velocity"
"tau Gem b",20.60000000,6547.00000000,305.50000000000,"Radial Velocity"
"GJ 667 C g",0.01400000,4.60000000,256.20000000000,"Radial Velocity"
"GJ 504 b",4.00000000,1271.30000000,,"Imaging"
"HD 159243 c",1.90000000,603.90000000,248.40000000000,"Radial Velocity"
"ROXs 12 b",16.00000000,5085.00000000,,"Imaging"
"NGTS-14 A b",0.09200000,29.24036000,3.53571730000,"Transit"
"Kepler-36 b",0.01205047,3.83000000,13.86825000000,"Transit"
"Kepler-48 e",2.06700000,657.00000000,982.00000000000,"Radial Velocity"
"HD 4203 c",2.17000000,689.66000000,6700.00000000000,"Radial Velocity"
"KOI-984 b",0.05370000,17.10000000,4.28817850000,"Transit"
"NGC 2682 YBP 401 b",0.46000000,146.20180000,4.08700000000,"Radial Velocity"
"GJ 3998 b",0.00786588,2.50000000,2.65033000000,"Radial Velocity"
"K2-239 b",0.00430000,1.37000000,5.24000000000,"Transit"
"K2-233 d",0.03240742,10.30000000,24.36810000000,"Transit"
"HD 110082 b",0.03250000,10.30000000,10.18271000000,"Transit"
"TOI-558 b",3.61000000,1147.36054927,14.57407100000,"Transit"
"K2-243 b",0.01680000,5.35000000,11.54182000000,"Transit"
"K2-255 b",0.02750000,8.75000000,1.96417000000,"Transit"
"K2-264 c",0.02390000,7.60000000,19.66030200000,"Transit"
"HD 211810 b",0.67000000,212.94610000,1558.00000000000,"Radial Velocity"
"Kepler-262 c",0.01050000,3.33000000,21.85372200000,"Transit"
"47 UMa d",1.64000000,521.22000000,14002.00000000000,"Radial Velocity"
"HD 145457 b",2.79400000,888.01256916,176.13000000000,"Radial Velocity"
"HD 183263 c",9.31000000,2958.98246917,4667.97841000000,"Radial Velocity"
"HD 95089 c",3.45000000,1096.51350000,1785.00000000000,"Radial Velocity"
"HD 72892 b",5.46800000,1737.88572948,39.44603000000,"Radial Velocity"
"HD 128356 b",0.89000000,282.86870000,298.20000000000,"Radial Velocity"
"HD 165155 b",2.89000000,918.52870000,434.50000000000,"Radial Velocity"
"Kepler-761 b",0.01500000,4.78000000,10.12804789000,"Transit"
"2MASS J22362452+4751425 b",12.50000000,3972.87500000,,"Imaging"
"CoRoT-21 b",2.26000000,718.29580000,2.72474000000,"Transit"
"HD 13167 b",3.31000000,1052.01730000,2613.00000000000,"Radial Velocity"
"WASP-177 b",0.50800000,161.45764000,3.07172200000,"Transit"
"LP 791-18 d",0.00286318,0.91000000,2.75485000000,"Transit"
"K2-288 B b",0.01340000,4.27000000,31.39346300000,"Transit"
"TOI-640 b",0.57000000,181.16219199,5.00377700000,"Transit"
"Gl 378 b",0.04096530,13.02000000,3.82200000000,"Radial Velocity"
"Kepler-766 b",0.03590000,11.40000000,6.10027804000,"Transit"
"K2-107 b",0.84000000,266.97720000,3.31395900000,"Transit"
"Kepler-780 b",0.00201000,0.64000000,0.67737516400,"Transit"
"HD 39855 b",0.02674386,8.50000000,3.24980000000,"Radial Velocity"
"HD 92788 c",3.67000000,1166.43610000,11611.29750000000,"Radial Velocity"
"K2-224 b",0.00961000,3.05000000,4.47904000000,"Transit"
"EPIC 205950854 c",0.00714000,2.27000000,8.05072200000,"Transit"
"EPIC 206032309 b",0.00317000,1.01000000,2.87814000000,"Transit"
"K2-228 b",0.00606000,1.92000000,2.69828000000,"Transit"
"K2-229 b",0.00802320,2.55000000,0.58421600000,"Transit"
"TYC 4282-00605-1 b",10.78000000,3426.20740000,101.54000000000,"Radial Velocity"
"HD 206255 b",0.10760469,34.20000000,96.04500000000,"Radial Velocity"
"Kepler-411 e",0.03398043,10.80000000,31.50972800000,"Transit Timing Variations"
"psi1 Dra B b",1.53000000,486.27990000,3117.00000000000,"Radial Velocity"
"Kepler-758 b",0.02110000,6.71000000,12.10971040000,"Transit"
"Kepler-454 c",4.51000000,1433.40611557,524.19000000000,"Radial Velocity"
"K2-128 b",0.00819000,2.60000000,5.67581900000,"Transit"
"K2-129 b",0.00352000,1.12000000,8.23949300000,"Transit"
"GJ 625 b",0.00887267,2.82000000,14.62800000000,"Radial Velocity"
"HATS-76 b",2.62900000,835.57088200,1.94164230000,"Transit"
"HATS-77 b",1.37400000,436.69623122,3.08762620000,"Transit"
"Wolf 1061 d",0.02422679,7.70000000,217.21000000000,"Radial Velocity"
"Wolf 1061 b",0.00600950,1.91000000,4.88690000000,"Radial Velocity"
"HD 34445 d",0.09700000,30.70000000,117.87000000000,"Radial Velocity"
"KELT-17 b",1.31000000,416.35730000,3.08017160000,"Transit"
"HD 113996 b",6.30000000,2002.32900000,610.20000000000,"Radial Velocity"
"HD 143105 b",1.21000000,384.57430000,2.19740000000,"Radial Velocity"
"HD 35759 b",3.76000000,1195.04080000,82.46700000000,"Radial Velocity"
"Pr0211 c",7.79000000,2475.89570000,4850.00000000000,"Radial Velocity"
"Kepler-65 e",0.82000000,260.00000000,258.80000000000,"Radial Velocity"
"TOI-500 d",0.10420717,33.12000000,26.23300000000,"Radial Velocity"
"TOI-2109 b",5.02000000,1595.49860314,0.67247414000,"Transit"
"HD 191806 b",9.33400000,2966.61035094,1603.38923000000,"Radial Velocity"
"BD+48 740 b",1.70000000,540.31100000,733.00000000000,"Radial Velocity"
"K2-148 c",0.01150000,3.64000000,6.92260000000,"Transit"
"K2-149 b",0.01050000,3.33000000,11.33200000000,"Transit"
"KPS-1 b",1.09000000,346.43470000,1.70629100000,"Transit"
"V830 Tau b",0.70000000,222.48100000,4.92700000000,"Radial Velocity"
"K2-233 b",0.00755124,2.40000000,2.46758300000,"Transit"
"K2-211 b",0.00735000,2.33000000,0.66956100000,"Transit"
"K2-221 b",0.01090000,3.46000000,2.39909400000,"Transit"
"K2-215 b",0.01620000,5.16000000,8.26964800000,"Transit"
"K2-217 b",0.03930000,12.50000000,14.07452400000,"Transit"
"K2-183 d",0.01860000,5.90000000,22.62034400000,"Transit"
"K2-163 b",0.02090000,6.65000000,6.67311700000,"Transit"
"K2-162 b",0.00839000,2.67000000,9.45889000000,"Transit"
"K2-205 b",0.01460000,4.64000000,26.67226300000,"Transit"
"K2-204 b",0.03210000,10.20000000,7.05590800000,"Transit"
"HD 224018 c",0.03272206,10.40000000,36.57669000000,"Transit"
"TOI-7510 b",0.05710000,18.10000000,11.53086900000,"Transit"
"Kepler-37 d",0.00629270,2.00000000,39.79226220000,"Transit"
"55 Cnc B b",0.01101223,3.50000000,6.79940000000,"Radial Velocity"
"55 Cnc B c",0.01667566,5.30000000,33.74700000000,"Radial Velocity"
"Kepler-281 c",0.50695280,161.12400000,36.33737300000,"Transit"
"Kepler-451 c",1.61000000,511.70373527,1460.00000000000,"Eclipse Timing Variations"
"Gl 49 b",0.01771387,5.63000000,13.85080000000,"Radial Velocity"
"Kepler-805 b",0.02740000,8.70000000,30.86389310000,"Transit"
"HD 110113 b",0.01431583,4.55000000,2.54100000000,"Transit"
"Kepler-504 b",0.00993000,3.15000000,9.54927542200,"Transit"
"Kepler-277 b",0.27500000,87.30000000,17.32400000000,"Transit"
"HD 33844 c",1.75000000,556.20250000,916.00000000000,"Radial Velocity"
"HD 105779 b",0.64000000,203.41018048,2412.00000000000,"Radial Velocity"
"Kepler-814 b",0.01620000,5.14000000,6.14698510000,"Transit"
"Kepler-798 b",0.01980000,6.30000000,13.71933369000,"Transit"
"HD 69123 b",3.09000000,982.08977763,1193.30000000000,"Radial Velocity"
"TOI-1203 c",0.01717908,5.46000000,13.07660000000,"Radial Velocity"
"TOI-1478 b",0.88000000,279.68899816,10.18021170000,"Transit"
"Kepler-280 b",0.00849000,2.70000000,2.13954200000,"Transit"
"LP 261-75 b",21.00000000,6674.39654700,,"Imaging"
"Kepler-1859 c",0.01070000,3.39000000,3.59645081000,"Transit"
"TOI-1203 b",0.01104370,3.51000000,4.15728880000,"Radial Velocity"
"HD 93385 d",0.02737326,8.70000000,45.85000000000,"Radial Velocity"
"Kepler-279 c",0.15500000,49.40000000,35.73600000000,"Transit"
"HD 154088 b",0.02076592,6.60000000,18.56000000000,"Radial Velocity"
"Kepler-286 b",0.00651000,2.07000000,1.79630200000,"Transit"
"Kepler-896 b",0.02180000,6.94000000,144.54739600000,"Transit"
"HD 19615 b",8.50000000,2701.54145950,402.00000000000,"Radial Velocity"
"Kepler-809 b",0.02930000,9.32000000,55.63934000000,"Transit"
"HD 29399 b",1.57000000,498.99059899,892.70000000000,"Radial Velocity"
"Kepler-788 b",0.02210000,7.04000000,8.39846269000,"Transit"
"Kepler-1988 b",0.00930000,2.96000000,11.49500229000,"Transit"
"Kepler-1992 b",0.00218000,0.69300000,15.61122380000,"Transit"
"TOI-5713 b",0.01190000,3.78000000,10.44198900000,"Transit"
"Kepler-1997 b",0.01830000,5.82000000,26.75758660000,"Transit"
"Kepler-818 b",0.07200000,22.90000000,10.03538581400,"Transit"
"Kepler-463 b",0.03000000,9.53000000,8.98101683300,"Transit"
"Kepler-799 b",0.11900000,37.90000000,133.46052350000,"Transit"
"Kepler-139 d",0.00629270,2.00000000,7.30569992200,"Transit"
"Kepler-65 b",0.00760000,2.40000000,2.15491000000,"Transit"
"HD 208487 b",0.46000000,146.20106722,129.36000000000,"Radial Velocity"
"Kepler-1643 b",0.01890000,5.99000000,5.34265700000,"Transit"
"Kepler-80 e",0.01299437,4.13000000,4.64489000000,"Transit"
"Kepler-1672 b",0.02870000,9.11000000,150.87800000000,"Transit"
"Kepler-82 d",2.78482974,885.09800000,2.38296100000,"Transit"
"Kepler-1162 c",0.01240000,3.93000000,59.28406400000,"Transit"
"Kepler-1229 b",0.00800000,2.54000000,86.82898900000,"Transit"
"Kepler-1837 b",0.01550000,4.92000000,5.90608978300,"Transit"
"Kepler-406 b",0.02000000,6.35000000,2.42629000000,"Transit"
"Kepler-1855 b",0.00617000,1.96000000,0.72733098300,"Transit"
"Kepler-446 b",0.00899000,2.86000000,1.56540900000,"Transit"
"Kepler-231 b",0.11100000,35.40000000,10.06527500000,"Transit"
"Kepler-1232 b",0.01380000,4.38000000,26.78391830000,"Transit"
"Kepler-1168 b",0.02140000,6.80000000,55.82265390000,"Transit"
"Kepler-1680 b",0.00761000,2.42000000,8.77424000000,"Transit"
"Kepler-1831 b",0.01430000,4.54000000,5.78387022000,"Transit"
"Kepler-201 c",0.02670000,8.50000000,151.88405800000,"Transit"
"Kepler-1785 b",0.02450000,7.77000000,19.58550072000,"Transit"
"Kepler-1152 b",0.00186000,0.59000000,1.64680190800,"Transit"
"Kepler-175 c",0.03080000,9.80000000,34.03525700000,"Transit"
"Kepler-1296 b",0.00218000,0.69300000,8.38398650000,"Transit"
"Kepler-1345 b",0.01940000,6.17000000,44.61695570000,"Transit"
"Kepler-1798 b",0.01870000,5.94000000,16.85589981000,"Transit"
"Kepler-1187 b",0.02300000,7.32000000,18.87064068000,"Transit"
"Kepler-430 b",0.03340000,10.60000000,35.96800000000,"Transit"
"Kepler-385 c",0.04200000,13.20000000,15.16316100000,"Transit"
"Kepler-1716 b",0.02030000,6.46000000,35.58100128000,"Transit"
"Kepler-1113 b",0.02610000,8.30000000,42.30049540000,"Transit"
"Kepler-60 b",0.01318315,4.19000000,7.13340000000,"Transit"
"Kepler-104 d",0.01743092,5.54022107,51.75539400000,"Transit"
"Kepler-100 b",0.01261687,4.01000000,6.88734000000,"Transit"
"Kepler-1190 b",0.00733000,2.33000000,10.45843441000,"Transit"
"Kepler-1823 b",0.01570000,5.00000000,21.10339928000,"Transit"
"Kepler-1833 b",0.00705000,2.24000000,6.89212989800,"Transit"
"Kepler-1211 b",0.02210000,7.04000000,11.01816836000,"Transit"
"Kepler-1685 b",0.02250000,7.16000000,20.49050000000,"Transit"
"Kepler-182 b",0.02260000,7.18000000,9.82579200000,"Transit"
"Kepler-514 b",0.01130000,3.61000000,5.65179605000,"Transit"
"Kepler-515 b",0.00859000,2.73000000,19.96371318000,"Transit"
